Meter Number,Office,n_points,start_time,end_time,final_score_max,final_score_mean,point_iforest_max,dist_iforest,temp_iforest
SMR2220661016134,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.724328088503906,20.219161892815215,25.08925170367452,33.45695930792207,13.519188816147432
KFM2020660181573,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.70115720244722,17.630385055033134,33.00746320729412,26.747624973537437,6.459975777118866
KFM2020660185716,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.67117242060745,16.16236790831714,30.01806923547497,21.799630890764682,23.82884197434768
KFM2020660158580,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.654262801044794,19.36813441607248,35.018093686626045,25.507423349968768,3.467131308685614
SMR2220661014783,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.653238104727443,19.435570540362786,24.549391658564414,36.81552330047463,7.713768077372056
SMR2220661020435,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.612118697638152,20.34252979345181,23.60630608998005,32.2844999617172,18.922272037280443
KFM2020660182066,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.601939563465823,11.351490114642765,36.397015175977494,7.106521619017317,36.38088075565805
KFM2020660077979,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.600726354965566,12.376078338256113,37.29359288243428,24.142307014950205,0.0
MMF2420601019864,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.585818019175864,20.193336063553172,22.361057506533204,28.75803105901516,28.99601033032755
KFM2120660245594,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.573955846139583,18.08770827010086,27.6532848307173,20.832612171379488,31.18438355881296
KFM2120660243163,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.537293679373498,19.500544983591762,35.504524248568345,26.226839443500843,0.0
SMR2220661014257,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.534847441705963,19.739980415193163,27.063619750561525,31.973451181314278,10.155454150207097
KFM2020660179563,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.526638822109554,17.962857580669233,31.453286926996633,23.473570233511992,15.833681875334479
KFM2020660179697,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.50405133869832,20.16290213476523,25.727741211796022,27.372641228689055,22.580523272748373
KFM2120660243211,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.496938028051307,19.0792702975401,17.373728131947132,33.44810014849953,31.824150763885008
KFM2120660245588,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.487084238644123,12.887406470705846,38.568758797024465,10.807578257066769,21.97672580813696
KFM2020660158579,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.472431819937842,20.862803367978813,32.974170855370275,24.489918856695798,9.536001555499997
KFM2020660182057,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.460497076433413,19.782330395322198,29.417867014039395,25.878297180249167,15.807526555852188
KFM2120660243978,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.45852351913159,7.089444699921291,39.68821387383552,0.0,41.19040058983442
SMR2220661016191,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.42296122102505,20.673510566299054,25.245014366801062,21.576388283453703,34.871427846765954
KFM2120660236969,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.382642223719234,18.178107104150268,29.007688790139554,25.857797136566386,16.382280219745134
SMR2220661010382,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.35257760982431,19.967591151161578,30.622439167619774,26.12375447176311,11.505413934788468
KFM2020660078004,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.329236840068567,17.621204025490766,37.56495162107294,20.334015736419516,5.11017154840269
KFM2020660182086,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.323678958552026,18.463825412279242,26.23231508552932,21.11666813606005,32.5948593758856
KFM2020660180522,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.309640507599507,18.309708699012873,20.2955294415785,16.89658898913336,56.179231309896906
SMR2220661020465,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.30259101060481,10.723758251566423,42.621586633431875,7.478163494881243,17.66553681394353
KFM2120660301675,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.29742112401074,20.198036311126835,30.14300076674621,28.233494510925766,8.14877530062061
KFM2020660179474,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.27271664511757,18.547792966334967,35.75860751216181,25.018842481407027,0.0
SMR2420668001927,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.267494878156665,15.073987421236103,40.73843362661028,14.295717422289453,8.629872252913822
KFM2020660180817,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.237187438257966,20.835818700712192,32.187830195858034,20.713833253152448,15.460548073784283
KFM2120660239697,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.23654346159016,19.538020405434114,34.282221100594676,26.792961023019647,0.0
SMR2320661027291,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.227181968228585,19.390414375021805,30.78817582522714,26.998393025512197,8.494775722487601
SMR2320661027102,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.21672045229828,17.967860860194506,36.77727333158627,20.87667374382881,5.296453972790561
KFM2020660076554,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.208837569862368,19.511003534338084,22.236047969179566,22.86903381098235,38.58165970044382
SMR2320661032438,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.182656205201337,20.232551956840208,29.75420985222029,21.776286519136974,21.295995640198537
MMF2420601019887,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.166699470180944,18.297364566465454,31.349411196095616,22.414026659718715,15.81978665047583
KFM2120660245509,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.161311559711713,18.3865392582927,35.087955852804605,18.256207357604932,14.503908913236693
KFM2120660238903,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.100646950597426,19.846504749348096,30.202996345607712,27.611347267434244,7.927261126448711
KFM2020660181669,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.0570633563172,18.657693908197434,15.849600107811494,24.638741157220828,50.42229971580304
KFM2020660184715,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.04443455261711,10.010759787707213,37.88280249123042,16.43019697827548,10.203308593958118
SMR2220661020388,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.013035208283906,15.240719923115392,32.25191240051519,12.85987277926606,31.587246248125002
MMF2420601047247,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,21.00200651622521,15.839450919428918,27.01910489972925,14.321379478533839,42.02158189815374
KFM2120660245511,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.991212413416896,19.26142578043573,14.545311431265793,20.415294980684294,61.777859995793705
KFM2120660243223,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.982227515421652,17.62938367447552,32.93967305255251,21.861865226948424,11.612619508384634
KFM2020660184782,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.979695440979064,20.301019206937287,25.31184633620714,22.150478295044522,30.596607371951954
SMR2220661010444,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.96352834115103,16.64871427198798,34.5711985926579,16.773610985184924,17.476884005410888
KFM2020660078047,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.937645232649157,19.97801943928294,25.884280176972823,17.58978107873557,37.968415179333256
KFM2020660179596,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.915150946984042,18.51148683612271,26.128334965126378,32.242729712062626,7.886153540215951
KFM2020660152135,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.89166935911634,18.081119195633942,36.73309246831094,19.47342890981571,6.049333751427228
KFM2020660179428,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.86313787126668,16.48160162066869,25.870721037320678,25.216680067686603,22.252707735834115
KFM2020660154905,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.81636457892043,8.951442159957223,34.502795277080914,0.0,50.21858817644072
KFM2020660184771,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.809391177032147,19.75898929830072,18.604092608606933,41.02416242098881,8.930445112419298
KFM2020660181980,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.774408091578614,13.063187564708203,34.5795980081047,21.424233374412545,6.892696360708269
KFM2120660261676,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.76536083676996,15.630894496765778,33.537829461908444,22.034509096941537,8.286290386214787
SMR2420661037079,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.690975173386125,13.552938361350487,37.75212867360766,12.673798463857288,15.695089366832518
KFM2020660181552,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.689102810021765,18.90854974291333,37.57529660363551,20.742045313420927,0.0
KFM2120660243912,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.66397291000652,19.302409835173055,27.522435244045763,29.543150704719206,8.032600719745359
KFM2020660152051,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.657878609199823,18.538530774421968,34.117728361583794,20.98276307458705,8.184828426424442
KFM2020660182866,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.627789053604996,9.851068119014368,35.4646721789216,10.61689313504889,25.25881459664227
SMR2420661042824,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.559461444699636,17.395791514789813,28.83587367643899,26.583524782686457,9.88394769418496
KFM2120660236954,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.55941126817645,19.213921474536168,26.621423515262265,20.97298808415082,26.788445114910566
KFM2020660179573,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.553154695922792,19.039848169327886,22.211435618081254,33.66249369030822,12.68669238155526
KFM2020660183024,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.547790867427505,18.09995857293048,35.49306475946861,19.247218915505805,7.3919683058414165
KFM2120660239678,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.533689495971387,18.242998493988505,21.379020360760308,41.00922205076857,0.0
KFM2020660182752,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.507121753976993,18.677195345793866,24.547731847192047,18.28112522534158,37.1460494034002
KFM2120660235709,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.505555870702423,12.343495626287437,25.15354142939281,6.329474883066529,59.48399820000934
SMR2220661020425,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.503162873627485,17.146649173605507,28.55610143680408,21.774373319871906,19.845011433880387
KFM2020660183039,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.470407597942696,5.602172451835886,41.61578498249596,1.7867297515093816,26.08207537296135
KFM2020660078091,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.44050166627535,17.620757772800776,35.54657346365634,19.82570166222365,5.3824024998436
KFM2020660182020,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.41825282756762,17.66521255038699,36.282377906038285,20.56362151992814,1.869672490763137
KFM2120660235863,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.323848249363326,16.905686839229922,27.738944286528895,23.03452952011174,18.226638859827187
KFM2020660152078,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.318329698257127,8.011792577119719,42.22284734068481,8.795856675921222,9.491840639416752
KFM2120660275414,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.3134414897656,18.949855092989623,30.29458803588687,23.604937209288956,10.456959504953032
KFM2120660243754,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.31220333617965,18.13942193770805,25.093141083407428,17.320917596994356,36.36712476191004
KFM2020660158569,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.30827920492227,14.706273033283786,31.918108060082446,22.63405509879022,8.197265892542182
KFM2020660158593,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.30464846282895,18.503337421958236,35.194927087558995,22.515338434290783,0.0
KFM2020660152176,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.300551712295658,16.509779415460248,36.3319866226108,21.04245616266902,0.0
KFM2020660158617,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.285039652670054,19.345716835146927,32.19164531674153,24.876448909647287,2.8554724168314456
KFM2120660235845,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.278482027449336,9.717559080734636,36.07724892934054,6.472143728691298,8.485002636757539
KFM2020660179524,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.258736130247716,16.328119809025498,20.653117319708013,31.210067645876467,19.628437241568296
KFM2020660152227,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.256108994748182,17.543850890571083,34.60534782390977,21.06116861047602,4.097996597672481
SMR2420668001995,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.242895216206836,18.600351624685096,29.528759812081812,28.43096506216784,2.3002210988581653
KFM2120660239686,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.24236150601618,18.59192215153352,28.78254254045774,24.780643357120955,11.512597435220792
KFM2020660182887,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.23891748351925,18.759128334237094,30.042273511048982,24.13866819319034,9.540278125802653
SMR2220661020467,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.23381233885112,17.638127291502556,22.404417076060543,31.180123947157263,15.02716334735383
KFM2020660151935,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.22675307108409,16.084303499218557,33.37958989500366,19.558544680795727,10.053649150035678
KFM2120660242539,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.21140223054934,14.605279785618391,32.85478369753138,14.352503490053364,14.838499003232211
KFM2120660238746,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.20389798165069,9.564466432841348,35.6756014430133,14.313094696233671,14.499085287264721
KFM2020660179451,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.19381742712512,19.802391043577668,34.220290712822425,23.396684121713374,0.0
KFM2020660230662,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.18611175436359,14.10129811224722,31.027852080411833,25.87681514384064,3.1822910315014745
KFM2020660179529,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.14649366198413,14.671558451263927,27.742491795542314,14.430919563639877,34.24238966849732
SMR2320661032278,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.122935790264535,19.081263342932445,30.48517447707989,23.677232424987466,8.553158704766508
KFM2120660239594,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.101345365106294,18.912686923817805,25.61436013936223,24.27619104465997,19.71306231942947
KFM2020660151995,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.05454996233387,12.658839909001074,35.29500939942203,18.414569390903996,6.27733265837472
SMR2420668002015,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.054004364059868,17.964591583029677,34.28677698291326,22.302561982762427,1.0855107943613427
KFM2020660181564,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.047417574249376,19.18164103940566,30.533457796058116,23.27201714110168,8.736207825458546
KFM2020660158489,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.042854451796313,10.204544847678852,33.989701213726136,13.795900526311176,18.786993918637606
SMR2220661010373,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.028300652879665,16.971015954462406,22.87382342807768,30.687633536888004,13.437256224416421
KFM2120660245604,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.018189678048987,12.399900869147698,33.599415293959794,10.551826523813865,26.112440092406175
KFM2020660152107,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.01744453420142,16.849733999026675,31.609895225137087,21.572852150409403,9.171853198073569
SMR2420668002114,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,20.014924492294703,16.644342693952385,22.42757126088966,21.542675726607932,32.78336380756312
SMR2320661027227,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.995582124626804,8.952711962011596,42.22790497091785,5.852687534836473,13.213547190579543
MMF2320601008330,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.994891348915214,18.95743218088303,24.809162263119198,23.117505311938494,23.387415082847653
SMR2220661010492,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.94616787639323,8.567156848187816,41.597004238707086,5.732518939385659,14.743767565193764
SMR2420661042768,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.94195708662441,18.803359300838753,21.758839951316688,28.412971274476522,20.272744164378317
KFM2020660151950,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.937553299084424,6.419180427793166,44.07436884867367,3.814324126943483,12.164158227009224
KFM2020660182681,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.925224160784538,14.64970411374849,27.932094030229905,21.990477504734024,17.16149802533791
SMR2420661036888,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.91784978362969,18.882664119748345,36.00137866279115,20.08431606102994,0.2134943878250212
KFM2020660182810,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.91557692450704,18.960872075290492,29.646777072473117,23.87017343931084,8.936771417663902
KFM2020660179395,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.881508053570354,6.787040086729771,40.83915599854927,9.118362561440698,8.458453659988292
KFM2020660184701,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.87565493787539,18.41028533130182,20.119483671613857,34.5514721860034,11.761413671556983
SMR2220661010452,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.875230358528075,12.845874842369952,38.132414105862026,15.861158895502047,1.1895367972805875
KFM2020660181590,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.874930595878908,17.183376609232138,34.37967349758372,22.099924642680595,0.0585259996256015
KFM2120660243074,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.865302525484207,15.055260437125307,32.46730690822573,20.229165997616334,8.64419570497066
KFM2020660184692,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.848260530981285,9.306587096923021,39.606254807761786,7.158363435893622,16.348954340818185
SMR2420661036775,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.80866519137733,19.127845375988848,23.890923684881763,21.493362682205888,27.751005101970467
KFM2020660076637,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.799956309354016,7.918984545948508,42.55864176162192,1.2400263617310687,20.282821085134266
KFM2120660238795,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.77435133330802,17.613147414311005,22.271918305158465,33.541210864300886,7.581996610593176
SMR2220661014806,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.768018012627333,18.14166201022299,34.133194689539266,22.089126846974125,0.0
KFM2120660239573,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.692968798837157,10.587877765813221,39.157696595281884,13.979017414990857,2.8236576811558534
SMR2320661032235,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.64132952248816,17.62322462126946,32.555775649090734,20.98784857754286,5.406675495498116
MMF2320601008363,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.62255450586129,18.650864627591023,36.26269480121236,12.623476697020214,12.22167586949565
SMR2320661027093,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.62216219814685,18.03974352501199,21.02067496162942,38.43067415455996,0.0
KFM2120660242566,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.621391315817164,15.593308641584324,23.344909033559176,26.139954502463926,18.610762466570694
KFM2120660238798,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.607406619441747,17.278713549187376,33.744263437838526,20.36118569103331,3.3833965793375915
KFM2120660243987,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.607269936859925,17.97472454342963,27.30646127098827,26.0019013024312,8.624746268170114
KFM2120660243067,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.571177199442385,16.734208681573854,29.89462541976459,22.21774668337936,9.309482605208913
KFM2020660158590,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.56703187427214,18.72543957687417,34.31477688567038,21.18614246995261,0.0
KFM2020660152047,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.551794441419293,16.77020410394643,35.66048367503329,18.67316741577104,1.4703865845947532
KFM2020660180730,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.550130751012222,18.88681407516486,28.726108564659235,23.79089341680957,9.022072813988718
KFM2120660239600,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.545761872413163,8.062855139847114,37.0932714114378,13.768901446996514,7.561211810090388
KFM2020660179401,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.543222064513785,18.06790741063364,28.069182363714084,24.173687563149056,9.896537186831331
KFM2020660182590,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.516790938039094,15.766344524118177,29.053540688756296,18.04432597622067,19.45253242360731
KFM2020660152142,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.511669097749873,18.149608530850948,30.447909563078568,22.440785331004285,7.046588750228936
KFM2020660179439,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.496116922419002,18.659577184424077,30.371661640421777,24.04068056092473,3.9388201363497473
KFM2120660236841,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.489769237209384,18.115119579293424,28.870163063272656,25.8971684545186,4.037372737253369
KFM2020660182627,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.469580408518485,18.24138739148002,30.324076959341244,23.88979687357036,4.185811398993197
KFM2020660182942,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.461422372173022,13.65276781327365,29.417470713667342,23.384268123309305,7.469437053776957
KFM2020660179423,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.458530777671083,16.563757383562972,39.37701559429707,10.320397028512764,7.061009674865068
KFM2020660179495,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.451328725477165,10.660793593001015,36.49065357291111,10.554949732885984,14.906275159815808
SMR2420668002023,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.45113335046068,18.13501185859097,23.73124387730937,28.558374443073408,11.647280730864358
KFM2020660075063,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.446138375034064,17.629598395319935,22.928642849690707,23.62126265011673,23.54821381234201
KFM2020660184682,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.434883031166645,17.989719204762356,30.37854855774404,23.42605047580824,4.742177911812365
KFM2020660182632,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.42939575764685,12.513753258134921,35.07214236927001,15.098325372520074,9.31415334776078
SMR2420668002061,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.391478262205133,10.64414933411384,39.54814231128558,7.031758872420079,13.706098989283413
KFM2020660182909,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.383376619921542,16.679129294529833,34.374440363359646,18.291783988462846,4.411212532698514
SMR2420661037159,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.369678522848332,16.844005646895464,27.295687692576266,25.724438013431545,7.623382368450778
KFM2020660230725,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.34268585120354,18.242654129757558,30.070333861169,23.060674038393532,5.64936729931047
KFM2020660152116,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.3309763903371,4.493074787645813,43.21012467737664,4.353026494363157,7.544393257883216
KFM2020660182939,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.31268474531873,15.783343384944866,25.226310475581553,17.604505162796993,28.794687369518407
KFM2120660236919,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.31131624031516,16.21063895585223,24.59190310527787,16.0935108010413,33.43586867456671
KFM2120660242543,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.30345283559572,8.091711342135454,35.73934323861809,8.88259296133201,19.193517005193065
MMF2320601008399,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.302202114783245,14.572576353649039,27.3845889072367,18.72059657315372,20.95304274654773
KFM2020660154952,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.29359256776277,8.526963150295998,29.023525452621445,0.0,54.13023318818474
KFM2020660152069,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.237785573164484,17.97554861176756,27.59039257597863,23.90829920064534,9.619964421086877
SMR2320661032387,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.234349696504218,17.875896292801695,30.882646054222597,21.055648744021926,6.852242254744489
SMR2420661036809,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.22796649003619,12.749545434732987,29.25038856381898,13.051518315357589,27.007406288656057
KFM2020660076499,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.224889376125688,2.50271174129212,45.81374887034719,0.0,5.612963016708444
KFM2020660182684,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.190047327699826,18.339276429945905,30.011603484390754,21.3666113942322,8.170643707114365
KFM2020660180746,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.132307793536015,18.644193246660798,25.181828249805765,29.961820810605456,2.9917176518081203
KFM2020660182599,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.10473348363628,16.732774436770757,22.02567365365332,31.792868287152725,7.2465908579919285
KFM2120660261664,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.090225380451034,9.149753384813623,36.455183754887244,13.672281185449695,6.355300666214707
KFM2020660180642,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.072863774457534,18.46962534789886,23.767751487266974,31.861613636143087,2.4252921055289565
KFM2020660179614,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.061123416591528,17.18903696196909,23.52567230007521,18.29395936725354,30.103678384728028
KFM2020660179537,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.052487266453625,14.227507200396593,29.96025481592803,22.099572386999814,5.919449268765805
KFM2020660077930,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.038899295294243,16.88416115598742,31.999129634424357,18.44203095799769,7.91083393275151
KFM2120660238858,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.03162774588614,10.376538414220137,36.331956321947715,10.220999206384288,13.183498662418913
KFM2020660075091,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.012709570040517,12.492288036653335,30.831164848582475,19.361625686284466,8.894822622768944
SMR2220661020393,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.01001553398778,17.95112660004811,24.10555961462858,31.60290355250812,1.6566912563920146
KFM2120660237794,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,19.00985311876306,10.674180528470812,31.916317241821773,5.862049299517229,31.012104677650644
KFM2020660185708,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,18.986596445152003,17.544348509242443,26.98806189815827,25.469147208668623,6.369656312927511
KFM2020660156771,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,18.975142145975003,18.65139934726599,26.327173052578175,24.21977801404378,10.488314091552251
KFM2020660180528,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,18.96060684553565,18.30993212280163,26.741348581974876,22.556713028036306,12.65449120511454
SMR2420661042763,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,18.951680568440057,16.98405136609819,33.766450906015315,19.426007829821128,0.8252973817043661
